May 29, 2020   20:40:20
Cyclic Voltammetry
File: h:\mof-crpyz-edlc(pseduca)\6-3electrode-1m emimcl\1-12.6mg-cm2-0.8\cv-2.csv
Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.8
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.002
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Potential/V, Current/A, Charge/C, Time/s
0.424, -7.665e-5, -1.491e-3, 1.389e+3
0.423, -7.732e-5, -1.530e-3, 1.389e+3
0.422, -7.668e-5, -1.568e-3, 1.390e+3
0.421, -7.564e-5, -1.606e-3, 1.390e+3
0.420, -7.535e-5, -1.644e-3, 1.391e+3
0.419, -7.490e-5, -1.681e-3, 1.391e+3
0.418, -7.506e-5, -1.719e-3, 1.392e+3
0.417, -7.480e-5, -1.756e-3, 1.392e+3
0.416, -7.477e-5, -1.794e-3, 1.393e+3
0.415, -7.507e-5, -1.831e-3, 1.393e+3
0.414, -7.489e-5, -1.869e-3, 1.394e+3
0.413, -7.486e-5, -1.906e-3, 1.394e+3
0.412, -7.478e-5, -1.944e-3, 1.395e+3
0.411, -7.452e-5, -1.981e-3, 1.395e+3
0.410, -7.540e-5, -2.019e-3, 1.396e+3
0.409, -7.576e-5, -2.056e-3, 1.396e+3
0.408, -7.525e-5, -2.094e-3, 1.397e+3
0.407, -7.540e-5, -2.132e-3, 1.397e+3
0.406, -7.529e-5, -2.169e-3, 1.398e+3
0.405, -7.559e-5, -2.207e-3, 1.398e+3
0.404, -7.620e-5, -2.245e-3, 1.399e+3
0.403, -7.614e-5, -2.283e-3, 1.399e+3
0.402, -7.626e-5, -2.321e-3, 1.400e+3
0.401, -7.643e-5, -2.360e-3, 1.400e+3
0.400, -7.638e-5, -2.398e-3, 1.401e+3
0.399, -7.665e-5, -2.436e-3, 1.401e+3
0.398, -7.678e-5, -2.475e-3, 1.402e+3
0.397, -7.705e-5, -2.513e-3, 1.402e+3
0.396, -7.756e-5, -2.552e-3, 1.403e+3
0.395, -7.737e-5, -2.591e-3, 1.403e+3
0.394, -7.774e-5, -2.629e-3, 1.404e+3
0.393, -7.763e-5, -2.668e-3, 1.404e+3
0.392, -7.753e-5, -2.707e-3, 1.405e+3
0.391, -7.750e-5, -2.746e-3, 1.405e+3
0.390, -7.701e-5, -2.784e-3, 1.406e+3
0.389, -7.681e-5, -2.823e-3, 1.406e+3
0.388, -7.683e-5, -2.861e-3, 1.407e+3
0.387, -7.663e-5, -2.899e-3, 1.407e+3
0.386, -7.699e-5, -2.938e-3, 1.408e+3
0.385, -7.707e-5, -2.976e-3, 1.408e+3
0.384, -7.696e-5, -3.015e-3, 1.409e+3
0.383, -7.741e-5, -3.054e-3, 1.409e+3
0.382, -7.841e-5, -3.093e-3, 1.410e+3
0.381, -7.781e-5, -3.132e-3, 1.410e+3
0.380, -7.819e-5, -3.171e-3, 1.411e+3
0.379, -7.829e-5, -3.210e-3, 1.411e+3
0.378, -7.910e-5, -3.250e-3, 1.412e+3
0.377, -7.938e-5, -3.289e-3, 1.412e+3
0.376, -7.964e-5, -3.329e-3, 1.413e+3
0.375, -8.006e-5, -3.369e-3, 1.413e+3
0.374, -8.013e-5, -3.409e-3, 1.414e+3
0.373, -8.021e-5, -3.449e-3, 1.414e+3
0.372, -8.062e-5, -3.490e-3, 1.415e+3
0.371, -8.041e-5, -3.530e-3, 1.415e+3
0.370, -8.085e-5, -3.570e-3, 1.416e+3
0.369, -8.133e-5, -3.611e-3, 1.416e+3
0.368, -8.164e-5, -3.652e-3, 1.417e+3
0.367, -8.241e-5, -3.693e-3, 1.417e+3
0.366, -8.270e-5, -3.734e-3, 1.418e+3
0.365, -8.312e-5, -3.776e-3, 1.418e+3
0.364, -8.339e-5, -3.817e-3, 1.419e+3
0.363, -8.326e-5, -3.859e-3, 1.419e+3
0.362, -8.358e-5, -3.901e-3, 1.420e+3
0.361, -8.360e-5, -3.943e-3, 1.420e+3
0.360, -8.387e-5, -3.985e-3, 1.421e+3
0.359, -8.409e-5, -4.027e-3, 1.421e+3
0.358, -8.397e-5, -4.069e-3, 1.422e+3
0.357, -8.426e-5, -4.111e-3, 1.422e+3
0.356, -8.468e-5, -4.153e-3, 1.423e+3
0.355, -8.428e-5, -4.195e-3, 1.423e+3
0.354, -8.434e-5, -4.237e-3, 1.424e+3
0.353, -8.427e-5, -4.280e-3, 1.424e+3
0.352, -8.434e-5, -4.322e-3, 1.425e+3
0.351, -8.456e-5, -4.364e-3, 1.425e+3
0.350, -8.444e-5, -4.406e-3, 1.426e+3
0.349, -8.449e-5, -4.448e-3, 1.426e+3
0.348, -8.472e-5, -4.491e-3, 1.427e+3
0.347, -8.474e-5, -4.533e-3, 1.427e+3
0.346, -8.503e-5, -4.576e-3, 1.428e+3
0.345, -8.533e-5, -4.618e-3, 1.428e+3
0.344, -8.554e-5, -4.661e-3, 1.429e+3
0.343, -8.590e-5, -4.704e-3, 1.429e+3
0.342, -8.608e-5, -4.747e-3, 1.430e+3
0.341, -8.637e-5, -4.790e-3, 1.430e+3
0.340, -8.681e-5, -4.834e-3, 1.431e+3
0.339, -8.710e-5, -4.877e-3, 1.431e+3
0.338, -8.821e-5, -4.921e-3, 1.432e+3
0.337, -8.825e-5, -4.966e-3, 1.432e+3
0.336, -8.789e-5, -5.009e-3, 1.433e+3
0.335, -8.837e-5, -5.054e-3, 1.433e+3
0.334, -8.873e-5, -5.098e-3, 1.434e+3
0.333, -8.914e-5, -5.143e-3, 1.434e+3
0.332, -8.971e-5, -5.187e-3, 1.435e+3
0.331, -8.972e-5, -5.232e-3, 1.435e+3
0.330, -9.030e-5, -5.277e-3, 1.436e+3
0.329, -9.063e-5, -5.323e-3, 1.436e+3
0.328, -9.081e-5, -5.368e-3, 1.437e+3
0.327, -9.112e-5, -5.414e-3, 1.437e+3
0.326, -9.119e-5, -5.459e-3, 1.438e+3
0.325, -9.130e-5, -5.505e-3, 1.438e+3
0.324, -9.162e-5, -5.551e-3, 1.439e+3
0.323, -9.171e-5, -5.597e-3, 1.439e+3
0.322, -9.225e-5, -5.643e-3, 1.440e+3
0.321, -9.251e-5, -5.689e-3, 1.440e+3
0.320, -9.275e-5, -5.735e-3, 1.441e+3
0.319, -9.331e-5, -5.782e-3, 1.441e+3
0.318, -9.354e-5, -5.829e-3, 1.442e+3
0.317, -9.383e-5, -5.876e-3, 1.442e+3
0.316, -9.443e-5, -5.923e-3, 1.443e+3
0.315, -9.462e-5, -5.970e-3, 1.443e+3
0.314, -9.509e-5, -6.018e-3, 1.444e+3
0.313, -9.553e-5, -6.066e-3, 1.444e+3
0.312, -9.598e-5, -6.114e-3, 1.445e+3
0.311, -9.660e-5, -6.162e-3, 1.445e+3
0.310, -9.675e-5, -6.210e-3, 1.446e+3
0.309, -9.724e-5, -6.259e-3, 1.446e+3
0.308, -9.790e-5, -6.308e-3, 1.447e+3
0.307, -9.841e-5, -6.357e-3, 1.447e+3
0.306, -9.889e-5, -6.406e-3, 1.448e+3
0.305, -9.936e-5, -6.456e-3, 1.448e+3
0.304, -9.960e-5, -6.506e-3, 1.449e+3
0.303, -1.005e-4, -6.556e-3, 1.449e+3
0.302, -1.010e-4, -6.607e-3, 1.450e+3
0.301, -1.015e-4, -6.657e-3, 1.450e+3
0.300, -1.022e-4, -6.709e-3, 1.451e+3
0.299, -1.026e-4, -6.760e-3, 1.451e+3
0.298, -1.032e-4, -6.811e-3, 1.452e+3
0.297, -1.039e-4, -6.863e-3, 1.452e+3
0.296, -1.044e-4, -6.916e-3, 1.453e+3
0.295, -1.052e-4, -6.968e-3, 1.453e+3
0.294, -1.056e-4, -7.021e-3, 1.454e+3
0.293, -1.063e-4, -7.074e-3, 1.454e+3
0.292, -1.069e-4, -7.128e-3, 1.455e+3
0.291, -1.071e-4, -7.181e-3, 1.455e+3
0.290, -1.078e-4, -7.235e-3, 1.456e+3
0.289, -1.082e-4, -7.289e-3, 1.456e+3
0.288, -1.085e-4, -7.343e-3, 1.457e+3
0.287, -1.092e-4, -7.398e-3, 1.457e+3
0.286, -1.094e-4, -7.453e-3, 1.458e+3
0.285, -1.099e-4, -7.508e-3, 1.458e+3
0.284, -1.104e-4, -7.563e-3, 1.459e+3
0.283, -1.106e-4, -7.618e-3, 1.459e+3
0.282, -1.112e-4, -7.674e-3, 1.460e+3
0.281, -1.115e-4, -7.729e-3, 1.460e+3
0.280, -1.122e-4, -7.786e-3, 1.461e+3
0.279, -1.129e-4, -7.842e-3, 1.461e+3
0.278, -1.131e-4, -7.899e-3, 1.462e+3
0.277, -1.137e-4, -7.955e-3, 1.462e+3
0.276, -1.144e-4, -8.013e-3, 1.463e+3
0.275, -1.149e-4, -8.070e-3, 1.463e+3
0.274, -1.157e-4, -8.128e-3, 1.464e+3
0.273, -1.164e-4, -8.186e-3, 1.464e+3
0.272, -1.169e-4, -8.245e-3, 1.465e+3
0.271, -1.180e-4, -8.304e-3, 1.465e+3
0.270, -1.184e-4, -8.363e-3, 1.466e+3
0.269, -1.191e-4, -8.422e-3, 1.466e+3
0.268, -1.201e-4, -8.482e-3, 1.467e+3
0.267, -1.206e-4, -8.543e-3, 1.467e+3
0.266, -1.215e-4, -8.604e-3, 1.468e+3
0.265, -1.222e-4, -8.665e-3, 1.468e+3
0.264, -1.230e-4, -8.726e-3, 1.469e+3
0.263, -1.241e-4, -8.788e-3, 1.469e+3
0.262, -1.247e-4, -8.850e-3, 1.470e+3
0.261, -1.254e-4, -8.913e-3, 1.470e+3
0.260, -1.263e-4, -8.976e-3, 1.471e+3
0.259, -1.268e-4, -9.040e-3, 1.471e+3
0.258, -1.278e-4, -9.104e-3, 1.472e+3
0.257, -1.288e-4, -9.168e-3, 1.472e+3
0.256, -1.293e-4, -9.233e-3, 1.473e+3
0.255, -1.305e-4, -9.298e-3, 1.473e+3
0.254, -1.311e-4, -9.364e-3, 1.474e+3
0.253, -1.321e-4, -9.430e-3, 1.474e+3
0.252, -1.334e-4, -9.496e-3, 1.475e+3
0.251, -1.345e-4, -9.564e-3, 1.475e+3
0.250, -1.359e-4, -9.631e-3, 1.476e+3
0.249, -1.368e-4, -9.700e-3, 1.476e+3
0.248, -1.377e-4, -9.769e-3, 1.477e+3
0.247, -1.389e-4, -9.838e-3, 1.477e+3
0.246, -1.396e-4, -9.908e-3, 1.478e+3
0.245, -1.408e-4, -9.978e-3, 1.478e+3
0.244, -1.419e-4, -1.005e-2, 1.479e+3
0.243, -1.424e-4, -1.012e-2, 1.479e+3
0.242, -1.436e-4, -1.019e-2, 1.480e+3
0.241, -1.445e-4, -1.026e-2, 1.480e+3
0.240, -1.454e-4, -1.034e-2, 1.481e+3
0.239, -1.467e-4, -1.041e-2, 1.481e+3
0.238, -1.474e-4, -1.048e-2, 1.482e+3
0.237, -1.482e-4, -1.056e-2, 1.482e+3
0.236, -1.494e-4, -1.063e-2, 1.483e+3
0.235, -1.501e-4, -1.071e-2, 1.483e+3
0.234, -1.510e-4, -1.078e-2, 1.484e+3
0.233, -1.519e-4, -1.086e-2, 1.484e+3
0.232, -1.529e-4, -1.094e-2, 1.485e+3
0.231, -1.537e-4, -1.101e-2, 1.485e+3
0.230, -1.545e-4, -1.109e-2, 1.486e+3
0.229, -1.555e-4, -1.117e-2, 1.486e+3
0.228, -1.566e-4, -1.125e-2, 1.487e+3
0.227, -1.568e-4, -1.132e-2, 1.487e+3
0.226, -1.580e-4, -1.140e-2, 1.488e+3
0.225, -1.585e-4, -1.148e-2, 1.488e+3
0.224, -1.586e-4, -1.156e-2, 1.489e+3
0.223, -1.590e-4, -1.164e-2, 1.489e+3
0.222, -1.592e-4, -1.172e-2, 1.490e+3
0.221, -1.600e-4, -1.180e-2, 1.490e+3
0.220, -1.609e-4, -1.188e-2, 1.491e+3
0.219, -1.614e-4, -1.196e-2, 1.491e+3
0.218, -1.624e-4, -1.204e-2, 1.492e+3
0.217, -1.634e-4, -1.213e-2, 1.492e+3
0.216, -1.641e-4, -1.221e-2, 1.493e+3
0.215, -1.653e-4, -1.229e-2, 1.493e+3
0.214, -1.657e-4, -1.237e-2, 1.494e+3
0.213, -1.666e-4, -1.246e-2, 1.494e+3
0.212, -1.677e-4, -1.254e-2, 1.495e+3
0.211, -1.682e-4, -1.262e-2, 1.495e+3
0.210, -1.694e-4, -1.271e-2, 1.496e+3
0.209, -1.702e-4, -1.279e-2, 1.496e+3
0.208, -1.709e-4, -1.288e-2, 1.497e+3
0.207, -1.718e-4, -1.297e-2, 1.497e+3
0.206, -1.725e-4, -1.305e-2, 1.498e+3
0.205, -1.736e-4, -1.314e-2, 1.498e+3
0.204, -1.746e-4, -1.323e-2, 1.499e+3
0.203, -1.754e-4, -1.331e-2, 1.499e+3
0.202, -1.764e-4, -1.340e-2, 1.500e+3
0.201, -1.775e-4, -1.349e-2, 1.500e+3
0.200, -1.787e-4, -1.358e-2, 1.501e+3
0.199, -1.798e-4, -1.367e-2, 1.501e+3
0.198, -1.804e-4, -1.376e-2, 1.502e+3
0.197, -1.812e-4, -1.385e-2, 1.502e+3
0.196, -1.823e-4, -1.394e-2, 1.503e+3
0.195, -1.829e-4, -1.403e-2, 1.503e+3
0.194, -1.843e-4, -1.413e-2, 1.504e+3
0.193, -1.853e-4, -1.422e-2, 1.504e+3
0.192, -1.864e-4, -1.431e-2, 1.505e+3
0.191, -1.878e-4, -1.440e-2, 1.505e+3
0.190, -1.890e-4, -1.450e-2, 1.506e+3
0.189, -1.904e-4, -1.459e-2, 1.506e+3
0.188, -1.919e-4, -1.469e-2, 1.507e+3
0.187, -1.932e-4, -1.479e-2, 1.507e+3
0.186, -1.946e-4, -1.488e-2, 1.508e+3
0.185, -1.959e-4, -1.498e-2, 1.508e+3
0.184, -1.971e-4, -1.508e-2, 1.509e+3
0.183, -1.985e-4, -1.518e-2, 1.509e+3
0.182, -1.995e-4, -1.528e-2, 1.510e+3
0.181, -2.009e-4, -1.538e-2, 1.510e+3
0.180, -2.023e-4, -1.548e-2, 1.511e+3
0.179, -2.034e-4, -1.558e-2, 1.511e+3
0.178, -2.049e-4, -1.569e-2, 1.512e+3
0.177, -2.064e-4, -1.579e-2, 1.512e+3
0.176, -2.078e-4, -1.589e-2, 1.513e+3
0.175, -2.093e-4, -1.600e-2, 1.513e+3
0.174, -2.106e-4, -1.610e-2, 1.514e+3
0.173, -2.121e-4, -1.621e-2, 1.514e+3
0.172, -2.138e-4, -1.632e-2, 1.515e+3
0.171, -2.150e-4, -1.642e-2, 1.515e+3
0.170, -2.167e-4, -1.653e-2, 1.516e+3
0.169, -2.183e-4, -1.664e-2, 1.516e+3
0.168, -2.196e-4, -1.675e-2, 1.517e+3
0.167, -2.213e-4, -1.686e-2, 1.517e+3
0.166, -2.224e-4, -1.697e-2, 1.518e+3
0.165, -2.242e-4, -1.708e-2, 1.518e+3
0.164, -2.258e-4, -1.720e-2, 1.519e+3
0.163, -2.269e-4, -1.731e-2, 1.519e+3
0.162, -2.290e-4, -1.743e-2, 1.520e+3
0.161, -2.306e-4, -1.754e-2, 1.520e+3
0.160, -2.321e-4, -1.766e-2, 1.521e+3
0.159, -2.340e-4, -1.777e-2, 1.521e+3
0.158, -2.353e-4, -1.789e-2, 1.522e+3
0.157, -2.371e-4, -1.801e-2, 1.522e+3
0.156, -2.389e-4, -1.813e-2, 1.523e+3
0.155, -2.402e-4, -1.825e-2, 1.523e+3
0.154, -2.419e-4, -1.837e-2, 1.524e+3
0.153, -2.437e-4, -1.849e-2, 1.524e+3
0.152, -2.452e-4, -1.861e-2, 1.525e+3
0.151, -2.470e-4, -1.874e-2, 1.525e+3
0.150, -2.482e-4, -1.886e-2, 1.526e+3
0.149, -2.499e-4, -1.899e-2, 1.526e+3
0.148, -2.517e-4, -1.911e-2, 1.527e+3
0.147, -2.530e-4, -1.924e-2, 1.527e+3
0.146, -2.547e-4, -1.937e-2, 1.528e+3
0.145, -2.565e-4, -1.950e-2, 1.528e+3
0.144, -2.580e-4, -1.962e-2, 1.529e+3
0.143, -2.597e-4, -1.975e-2, 1.529e+3
0.142, -2.612e-4, -1.988e-2, 1.530e+3
0.141, -2.629e-4, -2.002e-2, 1.530e+3
0.140, -2.648e-4, -2.015e-2, 1.531e+3
0.139, -2.664e-4, -2.028e-2, 1.531e+3
0.138, -2.682e-4, -2.042e-2, 1.532e+3
0.137, -2.695e-4, -2.055e-2, 1.532e+3
0.136, -2.709e-4, -2.069e-2, 1.533e+3
0.135, -2.725e-4, -2.082e-2, 1.533e+3
0.134, -2.736e-4, -2.096e-2, 1.534e+3
0.133, -2.751e-4, -2.110e-2, 1.534e+3
0.132, -2.766e-4, -2.123e-2, 1.535e+3
0.131, -2.784e-4, -2.137e-2, 1.535e+3
0.130, -2.791e-4, -2.151e-2, 1.536e+3
0.129, -2.803e-4, -2.165e-2, 1.536e+3
0.128, -2.817e-4, -2.179e-2, 1.537e+3
0.127, -2.835e-4, -2.194e-2, 1.537e+3
0.126, -2.848e-4, -2.208e-2, 1.538e+3
0.125, -2.866e-4, -2.222e-2, 1.538e+3
0.124, -2.882e-4, -2.237e-2, 1.539e+3
0.123, -2.895e-4, -2.251e-2, 1.539e+3
0.122, -2.914e-4, -2.266e-2, 1.540e+3
0.121, -2.931e-4, -2.280e-2, 1.540e+3
0.120, -2.947e-4, -2.295e-2, 1.541e+3
0.119, -2.967e-4, -2.310e-2, 1.541e+3
0.118, -2.982e-4, -2.325e-2, 1.542e+3
0.117, -3.005e-4, -2.340e-2, 1.542e+3
0.116, -3.026e-4, -2.355e-2, 1.543e+3
0.115, -3.041e-4, -2.370e-2, 1.543e+3
0.114, -3.059e-4, -2.385e-2, 1.544e+3
0.113, -3.075e-4, -2.401e-2, 1.544e+3
0.112, -3.092e-4, -2.416e-2, 1.545e+3
0.111, -3.111e-4, -2.432e-2, 1.545e+3
0.110, -3.130e-4, -2.448e-2, 1.546e+3
0.109, -3.154e-4, -2.463e-2, 1.546e+3
0.108, -3.181e-4, -2.479e-2, 1.547e+3
0.107, -3.205e-4, -2.495e-2, 1.547e+3
0.106, -3.227e-4, -2.511e-2, 1.548e+3
0.105, -3.244e-4, -2.528e-2, 1.548e+3
0.104, -3.258e-4, -2.544e-2, 1.549e+3
0.103, -3.275e-4, -2.560e-2, 1.549e+3
0.102, -3.289e-4, -2.577e-2, 1.550e+3
0.101, -3.301e-4, -2.593e-2, 1.550e+3
0.100, -3.316e-4, -2.610e-2, 1.551e+3
0.099, -3.327e-4, -2.626e-2, 1.551e+3
0.098, -3.335e-4, -2.643e-2, 1.552e+3
0.097, -3.336e-4, -2.660e-2, 1.552e+3
0.096, -3.340e-4, -2.676e-2, 1.553e+3
0.095, -3.351e-4, -2.693e-2, 1.553e+3
0.094, -3.360e-4, -2.710e-2, 1.554e+3
0.093, -3.371e-4, -2.727e-2, 1.554e+3
0.092, -3.384e-4, -2.744e-2, 1.555e+3
0.091, -3.398e-4, -2.761e-2, 1.555e+3
0.090, -3.416e-4, -2.778e-2, 1.556e+3
0.089, -3.437e-4, -2.795e-2, 1.556e+3
0.088, -3.457e-4, -2.812e-2, 1.557e+3
0.087, -3.482e-4, -2.830e-2, 1.557e+3
0.086, -3.500e-4, -2.847e-2, 1.558e+3
0.085, -3.519e-4, -2.865e-2, 1.558e+3
0.084, -3.541e-4, -2.883e-2, 1.559e+3
0.083, -3.567e-4, -2.900e-2, 1.559e+3
0.082, -3.611e-4, -2.918e-2, 1.560e+3
0.081, -3.606e-4, -2.936e-2, 1.560e+3
0.080, -3.598e-4, -2.954e-2, 1.561e+3
0.079, -3.595e-4, -2.972e-2, 1.561e+3
0.078, -3.595e-4, -2.990e-2, 1.562e+3
0.077, -3.596e-4, -3.008e-2, 1.562e+3
0.076, -3.605e-4, -3.026e-2, 1.563e+3
0.075, -3.614e-4, -3.044e-2, 1.563e+3
0.074, -3.628e-4, -3.063e-2, 1.564e+3
0.073, -3.642e-4, -3.081e-2, 1.564e+3
0.072, -3.656e-4, -3.099e-2, 1.565e+3
0.071, -3.671e-4, -3.117e-2, 1.565e+3
0.070, -3.685e-4, -3.136e-2, 1.566e+3
0.069, -3.702e-4, -3.154e-2, 1.566e+3
0.068, -3.716e-4, -3.173e-2, 1.567e+3
0.067, -3.730e-4, -3.192e-2, 1.567e+3
0.066, -3.748e-4, -3.210e-2, 1.568e+3
0.065, -3.765e-4, -3.229e-2, 1.568e+3
0.064, -3.776e-4, -3.248e-2, 1.569e+3
0.063, -3.795e-4, -3.267e-2, 1.569e+3
0.062, -3.810e-4, -3.286e-2, 1.570e+3
0.061, -3.823e-4, -3.305e-2, 1.570e+3
0.060, -3.842e-4, -3.324e-2, 1.571e+3
0.059, -3.856e-4, -3.344e-2, 1.571e+3
0.058, -3.872e-4, -3.363e-2, 1.572e+3
0.057, -3.889e-4, -3.382e-2, 1.572e+3
0.056, -3.904e-4, -3.402e-2, 1.573e+3
0.055, -3.922e-4, -3.422e-2, 1.573e+3
0.054, -3.935e-4, -3.441e-2, 1.574e+3
0.053, -3.953e-4, -3.461e-2, 1.574e+3
0.052, -3.970e-4, -3.481e-2, 1.575e+3
0.051, -3.983e-4, -3.501e-2, 1.575e+3
0.050, -4.003e-4, -3.521e-2, 1.576e+3
0.049, -4.022e-4, -3.541e-2, 1.576e+3
0.048, -4.037e-4, -3.561e-2, 1.577e+3
0.047, -4.058e-4, -3.581e-2, 1.577e+3
0.046, -4.072e-4, -3.602e-2, 1.578e+3
0.045, -4.086e-4, -3.622e-2, 1.578e+3
0.044, -4.100e-4, -3.643e-2, 1.579e+3
0.043, -4.107e-4, -3.663e-2, 1.579e+3
0.042, -4.122e-4, -3.684e-2, 1.580e+3
0.041, -4.132e-4, -3.705e-2, 1.580e+3
0.040, -4.150e-4, -3.725e-2, 1.581e+3
0.039, -4.159e-4, -3.746e-2, 1.581e+3
0.038, -4.166e-4, -3.767e-2, 1.582e+3
0.037, -4.181e-4, -3.788e-2, 1.582e+3
0.036, -4.200e-4, -3.809e-2, 1.583e+3
0.035, -4.215e-4, -3.830e-2, 1.583e+3
0.034, -4.235e-4, -3.851e-2, 1.584e+3
0.033, -4.252e-4, -3.872e-2, 1.584e+3
0.032, -4.269e-4, -3.894e-2, 1.585e+3
0.031, -4.288e-4, -3.915e-2, 1.585e+3
0.030, -4.304e-4, -3.937e-2, 1.586e+3
0.029, -4.319e-4, -3.958e-2, 1.586e+3
0.028, -4.335e-4, -3.980e-2, 1.587e+3
0.027, -4.348e-4, -4.002e-2, 1.587e+3
0.026, -4.362e-4, -4.023e-2, 1.588e+3
0.025, -4.376e-4, -4.045e-2, 1.588e+3
0.024, -4.390e-4, -4.067e-2, 1.589e+3
0.023, -4.406e-4, -4.089e-2, 1.589e+3
0.022, -4.421e-4, -4.111e-2, 1.590e+3
0.021, -4.439e-4, -4.134e-2, 1.590e+3
0.020, -4.457e-4, -4.156e-2, 1.591e+3
0.019, -4.472e-4, -4.178e-2, 1.591e+3
0.018, -4.491e-4, -4.201e-2, 1.592e+3
0.017, -4.508e-4, -4.223e-2, 1.592e+3
0.016, -4.524e-4, -4.246e-2, 1.593e+3
0.015, -4.546e-4, -4.269e-2, 1.593e+3
0.014, -4.565e-4, -4.291e-2, 1.594e+3
0.013, -4.584e-4, -4.314e-2, 1.594e+3
0.012, -4.603e-4, -4.337e-2, 1.595e+3
0.011, -4.623e-4, -4.360e-2, 1.595e+3
0.010, -4.645e-4, -4.384e-2, 1.596e+3
0.009, -4.668e-4, -4.407e-2, 1.596e+3
0.008, -4.692e-4, -4.430e-2, 1.597e+3
0.007, -4.715e-4, -4.454e-2, 1.597e+3
0.006, -4.731e-4, -4.478e-2, 1.598e+3
0.005, -4.749e-4, -4.501e-2, 1.598e+3
0.004, -4.769e-4, -4.525e-2, 1.599e+3
0.003, -4.784e-4, -4.549e-2, 1.599e+3
0.002, -4.805e-4, -4.573e-2, 1.600e+3
0.001, -4.825e-4, -4.597e-2, 1.600e+3
